Dates,ID,Geolocation,A->C,A->T,A->G,C->A,C->T,C->G,T->A,T->C,T->G,G->A,G->C,G->T,Unnamed: 0
2021-03-14,MW904571.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-14,MW976356.1,USA: Massachusetts,1.0,0.0,3.0,0.0,15.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,186.0
2021-03-14,MW868598.1,USA: Massachusetts,1.0,0.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,228.0
2021-03-14,MW994556.1,USA: Massachusetts,0.0,0.0,2.0,1.0,9.0,0.0,0.0,2.0,0.0,4.0,1.0,5.0,176.0
2021-03-14,MW908406.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,216.0
2021-03-14,MW908419.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,217.0
2021-03-14,MW908431.1,USA: Massachusetts,0.0,2.0,2.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,218.0
2021-03-14,MW908466.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,219.0
2021-03-14,MW908468.1,USA: Massachusetts,0.0,2.0,3.0,3.0,13.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,220.0
2021-03-14,MW868546.1,USA: Massachusetts,0.0,1.0,2.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,221.0
2021-03-14,MW907289.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,214.0
2021-03-14,MW868547.1,USA: Massachusetts,0.0,0.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,222.0
2021-03-14,MW868554.1,USA: Massachusetts,1.0,1.0,4.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,224.0
2021-03-14,MW868575.1,USA: Massachusetts,1.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0
2021-03-14,MW868582.1,USA: Massachusetts,0.0,0.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,226.0
2021-03-14,MW907334.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,215.0
2021-03-14,MW907250.1,USA: Massachusetts,2.0,2.0,3.0,1.0,13.0,1.0,1.0,1.0,0.0,5.0,2.0,6.0,
2021-03-14,MW825540.1,USA: Massachusetts,1.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,256.0
2021-03-14,MW976377.1,USA: Massachusetts,1.0,0.0,6.0,0.0,14.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,190.0
2021-03-14,MW825489.1,USA: Massachusetts,1.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,247.0
2021-03-14,MW825494.1,USA: Massachusetts,0.0,0.0,5.0,1.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,248.0
2021-03-14,MW825496.1,USA: Massachusetts,1.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,249.0
2021-03-14,MW825502.1,USA: Massachusetts,1.0,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,250.0
2021-03-14,MW825506.1,USA: Massachusetts,0.0,0.0,4.0,2.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,251.0
2021-03-14,MW874859.1,USA: Massachusetts,0.0,3.0,2.0,3.0,19.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,233.0
2021-03-14,MW966883.1,USA: Massachusetts,0.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,
2021-03-14,MW976379.1,USA: Massachusetts,1.0,0.0,2.0,1.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,192.0
2021-03-14,MW906243.1,USA: Massachusetts,0.0,2.0,5.0,2.0,15.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,
2021-03-14,MW906234.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-03-14,MW906210.1,USA: Massachusetts,0.0,2.0,3.0,4.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW825449.1,USA: Massachusetts,1.0,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,246.0
2021-03-14,MW904611.1,USA: Massachusetts,1.0,2.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-14,MW904592.1,USA: Massachusetts,0.0,3.0,2.0,3.0,19.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-14,MW904586.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW904585.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,
2021-03-14,MW904582.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW904581.1,USA: Massachusetts,0.0,2.0,4.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,
2021-03-14,MW904576.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,
2021-03-14,MW904571.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-14,MW904569.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-03-14,MW904559.1,USA: Massachusetts,0.0,3.0,3.0,4.0,14.0,0.0,1.0,2.0,1.0,4.0,3.0,3.0,
2021-03-14,MW904554.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-14,MW907168.1,USA: Massachusetts,0.0,2.0,3.0,3.0,16.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW904609.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,
2021-03-14,MW976378.1,USA: Massachusetts,1.0,0.0,2.0,1.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,191.0
2021-03-14,MW825435.1,USA: Massachusetts,0.0,0.0,2.0,0.0,14.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,245.0
2021-03-14,MW855776.1,USA: Massachusetts,0.0,2.0,2.0,0.0,12.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,243.0
2021-03-14,MW976371.1,USA: Massachusetts,1.0,0.0,6.0,0.0,14.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,189.0
2021-03-14,MW976359.1,USA: Massachusetts,1.0,0.0,4.0,0.0,12.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,188.0
2021-03-14,MW976358.1,USA: Massachusetts,1.0,0.0,6.0,0.0,14.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,187.0
2021-03-14,MW966880.1,USA: Massachusetts,0.0,2.0,6.0,2.0,13.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,
2021-03-14,MW825536.1,USA: Massachusetts,0.0,1.0,6.0,0.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,255.0
2021-03-14,MW966883.1,USA: Massachusetts,0.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,185.0
2021-03-14,MW966871.1,USA: Massachusetts,0.0,3.0,3.0,3.0,17.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,183.0
2021-03-14,MW966861.1,USA: Massachusetts,0.0,1.0,4.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,182.0
2021-03-14,MW966860.1,USA: Massachusetts,0.0,1.0,2.0,0.0,13.0,0.0,0.0,3.0,1.0,1.0,0.0,7.0,181.0
2021-03-14,MW966702.1,USA: Massachusetts,0.0,0.0,2.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,180.0
2021-03-14,MW994593.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,179.0
2021-03-14,MW849032.1,USA: Massachusetts,1.0,1.0,3.0,0.0,8.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,244.0
2021-03-14,MW994592.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,178.0
2021-03-14,MW966880.1,USA: Massachusetts,0.0,2.0,6.0,2.0,13.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,184.0
2021-03-14,MW825529.1,USA: Massachusetts,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,254.0
2021-03-14,MW825516.1,USA: Massachusetts,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,253.0
2021-03-14,MW825513.1,USA: Massachusetts,0.0,0.0,5.0,1.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,252.0
2021-03-14,MW874883.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,236.0
2021-03-14,MW874890.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,237.0
2021-03-14,MW874897.1,USA: Massachusetts,0.0,3.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,238.0
2021-03-14,MW874907.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,239.0
2021-03-14,MW855653.1,USA: Massachusetts,1.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,240.0
2021-03-14,MW855658.1,USA: Massachusetts,0.0,1.0,2.0,0.0,13.0,0.0,0.0,3.0,1.0,1.0,0.0,8.0,241.0
2021-03-14,MW855717.1,USA: Massachusetts,0.0,0.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,242.0
2021-03-14,MW994591.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,2.0,3.0,1.0,3.0,3.0,4.0,177.0
2021-03-14,MW874881.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,235.0
2021-03-14,MW874881.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,
2021-03-14,MW874890.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW874883.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-14,MW874881.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,
2021-03-14,MW825529.1,USA: Massachusetts,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,
2021-03-14,MW825536.1,USA: Massachusetts,0.0,1.0,6.0,0.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,
2021-03-14,MW825540.1,USA: Massachusetts,1.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
2021-03-14,MW874907.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW874897.1,USA: Massachusetts,0.0,3.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW874890.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW874883.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-14,MW868588.1,USA: Massachusetts,0.0,0.0,4.0,0.0,14.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,
2021-03-14,MW874880.1,USA: Massachusetts,0.0,2.0,3.0,4.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW874897.1,USA: Massachusetts,0.0,3.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW874857.1,USA: Massachusetts,0.0,3.0,2.0,3.0,19.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-14,MW825502.1,USA: Massachusetts,1.0,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,
2021-03-14,MW874859.1,USA: Massachusetts,0.0,3.0,2.0,3.0,19.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-14,MW849032.1,USA: Massachusetts,1.0,1.0,3.0,0.0,8.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,
2021-03-14,MW825516.1,USA: Massachusetts,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,
2021-03-14,MW825506.1,USA: Massachusetts,0.0,0.0,4.0,2.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,
2021-03-14,MW868598.1,USA: Massachusetts,1.0,0.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,
2021-03-14,MW868599.1,USA: Massachusetts,0.0,0.0,5.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,
2021-03-14,MW874849.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-14,MW874850.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-14,MW825513.1,USA: Massachusetts,0.0,0.0,5.0,1.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,
2021-03-15,MW904529.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,271.0
2021-03-15,MW904557.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,275.0
2021-03-15,MW904548.1,USA: Massachusetts,0.0,2.0,5.0,2.0,15.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,274.0
2021-03-15,MW904545.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,273.0
2021-03-15,MW904544.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,272.0
2021-03-15,MW904243.1,USA: Massachusetts,1.0,0.0,3.0,1.0,14.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,270.0
2021-03-15,MW976508.1,USA: Massachusetts,0.0,0.0,4.0,1.0,11.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,265.0
2021-03-15,MW963261.1,USA: Massachusetts,2.0,2.0,3.0,1.0,12.0,1.0,1.0,2.0,0.0,5.0,2.0,5.0,268.0
2021-03-15,MW963257.1,USA: Massachusetts,2.0,2.0,3.0,1.0,12.0,1.0,1.0,2.0,0.0,5.0,2.0,5.0,267.0
2021-03-15,MW976519.1,USA: Massachusetts,1.0,0.0,7.0,0.0,13.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,266.0
2021-03-15,MW904560.1,USA: Massachusetts,1.0,2.0,3.0,3.0,13.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,276.0
2021-03-15,MW976492.1,USA: Massachusetts,1.0,0.0,3.0,1.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,264.0
2021-03-15,MW976471.1,USA: Massachusetts,1.0,0.0,6.0,0.0,16.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,263.0
2021-03-15,MW904204.1,USA: Massachusetts,1.0,0.0,3.0,1.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,269.0
2021-03-15,MW904565.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,277.0
2021-03-15,MW904596.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,282.0
2021-03-15,MW904591.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,279.0
2021-03-15,MW904565.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-15,MW904560.1,USA: Massachusetts,1.0,2.0,3.0,3.0,13.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904557.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,
2021-03-15,MW868471.1,USA: Massachusetts,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,
2021-03-15,MW904596.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-15,MW868372.1,USA: Massachusetts,0.0,1.0,4.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,
2021-03-15,MW908302.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-15,MW908267.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,287.0
2021-03-15,MW904836.1,USA: Massachusetts,0.0,2.0,8.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,286.0
2021-03-15,MW904610.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,285.0
2021-03-15,MW904607.1,USA: Massachusetts,0.0,3.0,3.0,3.0,11.0,0.0,1.0,2.0,1.0,4.0,3.0,4.0,284.0
2021-03-15,MW904603.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,283.0
2021-03-15,MW966735.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,262.0
2021-03-15,MW904595.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,281.0
2021-03-15,MW904594.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,280.0
2021-03-15,MW904589.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,2.0,1.0,4.0,4.0,6.0,278.0
2021-03-15,MW994662.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,261.0
2021-03-15,MW908297.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,290.0
2021-03-15,MW994407.1,USA: Massachusetts,0.0,2.0,5.0,2.0,14.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,259.0
2021-03-15,MW849057.1,USA: Massachusetts,0.0,2.0,5.0,2.0,17.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,305.0
2021-03-15,MW849043.1,USA: Massachusetts,0.0,2.0,5.0,2.0,16.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,304.0
2021-03-15,MW849036.1,USA: Massachusetts,1.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,303.0
2021-03-15,MW849010.1,USA: Massachusetts,0.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,302.0
2021-03-15,MW870964.1,USA: Massachusetts,0.0,0.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,301.0
2021-03-15,MW868478.1,USA: Massachusetts,0.0,1.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,300.0
2021-03-15,MW868477.1,USA: Massachusetts,1.0,0.0,3.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,299.0
2021-03-15,MW868471.1,USA: Massachusetts,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,298.0
2021-03-15,MW868453.1,USA: Massachusetts,0.0,0.0,5.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,297.0
2021-03-15,MW868452.1,USA: Massachusetts,0.0,1.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,296.0
2021-03-15,MW868451.1,USA: Massachusetts,0.0,0.0,5.0,1.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,295.0
2021-03-15,MW868435.1,USA: Massachusetts,1.0,0.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,294.0
2021-03-15,MW868372.1,USA: Massachusetts,0.0,1.0,4.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,293.0
2021-03-15,MW868324.1,USA: Massachusetts,0.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,292.0
2021-03-15,MW849060.1,USA: Massachusetts,0.0,0.0,3.0,0.0,15.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,306.0
2021-03-15,MW904560.1,USA: Massachusetts,1.0,2.0,3.0,3.0,13.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-15,MW868324.1,USA: Massachusetts,0.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,
2021-03-15,MW904565.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-15,MW904589.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,2.0,1.0,4.0,4.0,6.0,
2021-03-15,MW908272.1,USA: Massachusetts,0.0,2.0,4.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,288.0
2021-03-15,MW908276.1,USA: Massachusetts,0.0,2.0,5.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,289.0
2021-03-15,MW904589.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,2.0,1.0,4.0,4.0,6.0,
2021-03-15,MW908302.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,291.0
2021-03-15,MW908297.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-15,MW908276.1,USA: Massachusetts,0.0,2.0,5.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-15,MW908272.1,USA: Massachusetts,0.0,2.0,4.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-15,MW994641.1,USA: Massachusetts,0.0,2.0,5.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,260.0
2021-03-15,MW908267.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904610.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904607.1,USA: Massachusetts,0.0,3.0,3.0,3.0,11.0,0.0,1.0,2.0,1.0,4.0,3.0,4.0,
2021-03-15,MW904603.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904596.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-15,MW904595.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904594.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904591.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904836.1,USA: Massachusetts,0.0,2.0,8.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-15,MW904591.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-03-15,MW849036.1,USA: Massachusetts,1.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,
2021-03-15,MW849060.1,USA: Massachusetts,0.0,0.0,3.0,0.0,15.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,
2021-03-15,MW994335.1,USA: Massachusetts,1.0,0.0,7.0,0.0,13.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,257.0
2021-03-15,MW904204.1,USA: Massachusetts,1.0,0.0,3.0,1.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,
2021-03-15,MW963261.1,USA: Massachusetts,2.0,2.0,3.0,1.0,12.0,1.0,1.0,2.0,0.0,5.0,2.0,5.0,
2021-03-15,MW963257.1,USA: Massachusetts,2.0,2.0,3.0,1.0,12.0,1.0,1.0,2.0,0.0,5.0,2.0,5.0,
2021-03-15,MW976519.1,USA: Massachusetts,1.0,0.0,7.0,0.0,13.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,
2021-03-15,MW976508.1,USA: Massachusetts,0.0,0.0,4.0,1.0,11.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,
2021-03-15,MW976492.1,USA: Massachusetts,1.0,0.0,3.0,1.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,
2021-03-15,MW976471.1,USA: Massachusetts,1.0,0.0,6.0,0.0,16.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,
2021-03-15,MW966735.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-15,MW994662.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-03-15,MW994641.1,USA: Massachusetts,0.0,2.0,5.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,
2021-03-15,MW994407.1,USA: Massachusetts,0.0,2.0,5.0,2.0,14.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,
2021-03-15,MW994401.1,USA: Massachusetts,1.0,0.0,3.0,0.0,13.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,
